t,sharp_tail,regularized_tail,crossing_indicator
0.5593600000000001,0.0005177798298641599,0.0005177798298641599,0.0
0.55954,0.0005176492653665065,0.0005176492653665065,0.0
0.55972,0.0005175201527105876,0.0005175201527105876,0.0
0.5599000000000001,0.0005173924906203109,0.0005173924906203109,0.0
0.56008,0.0005172662778199015,0.0005172662778199015,0.0
0.5602600000000001,0.0005171415130339318,0.0005171415130339318,0.0
0.56044,0.0005170181949872601,0.0005170181949872601,0.0
0.56062,0.000516896322405091,0.000516896322405091,0.0
0.5608000000000001,0.0005167758940129649,0.0005167758940129649,0.0
0.56098,0.0005166569085366657,0.0005166569085366657,0.0
0.56116,0.0005165393647023696,0.0005165393647023696,0.0
0.5613400000000001,0.0005164232612365279,0.0005164232612365279,0.0
0.56152,0.0005163085968658762,0.0005163085968658762,0.0
0.5617000000000001,0.0005161953703175331,0.0005161953703175331,0.0
0.56188,0.0005160835803188293,0.0005160835803188293,0.0
0.56206,0.0005159732255974704,0.0005159732255974704,0.0
0.5622400000000001,0.0005158643048814518,0.0005158643048814518,0.0
0.56242,0.0005157568168990083,0.0005157568168990083,0.0
0.5626,0.0005156507603787413,0.0005156507603787413,0.0
0.5627800000000001,0.0005155461340495184,0.0005155461340495184,0.0
0.56296,0.0005154429366404968,0.0005154429366404968,0.0
0.5631400000000001,0.0005153411668811414,0.0005153411668811414,0.0
0.56332,0.000515240823501179,0.000515240823501179,0.0
0.5635,0.0005151419052306505,0.0005151419052306505,0.0
0.5636800000000001,0.0005150444107998612,0.0005150444107998612,0.0
0.56386,0.0005149483389394004,0.0005149483389394004,0.0
0.5640400000000001,0.0005148536883801428,0.0005148536883801428,0.0
0.56422,0.0005147604578532559,0.0005147604578532559,0.0
0.5644,0.0005146686460901336,0.0005146686460901336,0.0
0.5645800000000001,0.0005145782518224941,0.0005145782518224941,0.0
0.56476,0.0005144892737822922,0.0005144892737822922,0.0
0.56494,0.0005144017107017806,0.0005144017107017806,0.0
0.5651200000000001,0.000514315561313465,0.000514315561313465,0.0
0.5653,0.0005142308243500969,0.0005142308243500969,0.0
0.5654800000000001,0.0005141474985447293,0.0005141474985447293,0.0
0.56566,0.0005140655826306348,0.0005140655826306348,0.0
0.56584,0.0005139850753413556,0.0005139850753413556,0.0
0.5660200000000001,0.0005139059754106948,0.0005139059754106948,0.0
0.5662,0.0005138282815727234,0.0005138282815727234,0.0
0.56638,0.0005137519925617208,0.0005137519925617208,0.0
0.5665600000000001,0.0005136771071122586,0.0005136771071122586,0.0
0.56674,0.0005136036239591327,0.0005136036239591327,0.0
0.5669200000000001,0.0005135315418373813,0.0005135315418373813,0.0
0.5671,0.0005134608594822808,0.0005134608594822808,0.0
0.56728,0.0005133915756293457,0.0005133915756293457,0.0
0.5674600000000001,0.000513323689014367,0.000513323689014367,0.0
0.56764,0.0005132571983732996,0.0005132571983732996,0.0
0.56782,0.000513192102442373,0.000513192102442373,0.0
0.5680000000000001,0.0005131283999580549,0.0005131283999580549,0.0
0.56818,0.0005130660896570065,0.0005130660896570065,0.0
0.5683600000000001,0.0005130051702761164,0.0005130051702761164,0.0
0.56854,0.0005129456405525704,0.0005129456405525704,0.0
0.56872,0.0005128874992236297,0.0005128874992236297,0.0
0.5689000000000001,0.0005128307450269132,0.0005128307450269132,0.0
0.56908,0.0005127753767001665,0.0005127753767001665,0.0
0.5692600000000001,0.0005127213929813904,0.0005127213929813904,0.0
0.5694400000000001,0.0005126687926087634,0.0005126687926087634,0.0
0.56962,0.0005126175743206984,0.0005126175743206984,0.0
0.5698000000000001,0.0005125677368558062,0.0005125677368558062,0.0
0.56998,0.0005125192789528652,0.0005125192789528652,0.0
0.57016,0.0005124721993509201,0.0005124721993509201,0.0
0.5703400000000001,0.0005124264967891578,0.0005124264967891578,0.0
0.57052,0.0005123821700069817,0.0005123821700069817,0.0
0.5707000000000001,0.0005123392177439606,0.0005123392177439606,0.0
0.57088,0.0005122976387398815,0.0005122976387398815,0.0
0.57106,0.000512257431734725,0.000512257431734725,0.0
0.5712400000000001,0.0005122185954686087,0.0005122185954686087,0.0
0.57142,0.0005121811286818946,0.0005121811286818946,0.0
0.5716,0.0005121450301150446,0.0005121450301150446,0.0
0.5717800000000001,0.0005121102985087772,0.0005121102985087772,0.0
0.57196,0.0005120769326039423,0.0005120769326039423,0.0
0.5721400000000001,0.0005120449311415523,0.0005120449311415523,0.0
0.57232,0.0005120142928627903,0.0005120142928627903,0.0
0.5725,0.0005119850165090311,0.0005119850165090311,0.0
0.5726800000000001,0.0005119571008217863,0.0005119571008217863,0.0
0.57286,0.000511930544542745,0.000511930544542745,0.0
0.57304,0.0005119053464137189,0.0005119053464137189,0.0
0.5732200000000001,0.0005118815051767021,0.0005118815051767021,0.0
0.5734,0.0005118590195738603,0.0005118590195738603,0.0
0.5735800000000001,0.000511837888347444,0.000511837888347444,0.0
0.57376,0.0005118181102398848,0.0005118181102398848,0.0
0.57394,0.0005117996839937937,0.0005117996839937937,0.0
0.5741200000000001,0.0005117826083518616,0.0005117826083518616,0.0
0.5743,0.0005117668820569327,0.0005117668820569327,0.0
0.57448,0.0005117525038519962,0.0005117525038519962,0.0
0.5746600000000001,0.0005117394724801852,0.0005117394724801852,0.0
0.57484,0.0005117277866847163,0.0005117277866847163,0.0
0.5750200000000001,0.0005117174452089785,0.0005117174452089785,0.0
0.5752,0.0005117084467964306,0.0005117084467964306,0.0
0.57538,0.0005117007901907242,0.0005117007901907242,0.0
0.5755600000000001,0.0005116944741355661,0.0005116944741355661,0.0
0.57574,0.0005116894973747913,0.0005116894973747913,0.0
0.57592,0.0005116858586523594,0.0005116858586523594,0.0
0.5761000000000001,0.0005116835567123163,0.0005116835567123163,0.0
0.57628,0.0005116825902988425,0.0005116825902988425,0.0
0.5764600000000001,0.0005116829581561595,0.0005116829581561595,0.0
0.57664,0.0005116846590286666,0.0005116846590286666,0.0
0.57682,0.0005116876916608125,0.0005116876916608125,0.0
0.5770000000000001,0.0005116920547971465,0.0005116920547971465,0.0
0.57718,0.0005116977471822895,0.0005116977471822895,0.0
0.5773600000000001,0.0005117047675609594,0.0005117047675609594,0.0
0.57754,0.0005117131146779891,0.0005117131146779891,0.0
0.57772,0.0005117227872782283,0.0005117227872782283,0.0
0.5779000000000001,0.0005117337841066677,0.0005117337841066677,0.0
0.57808,0.0005117461039083274,0.0005117461039083274,0.0
0.57826,0.0005117597454283107,0.0005117597454283107,0.0
0.5784400000000001,0.0005117747074117882,0.0005117747074117882,0.0
0.57862,0.0005117909886039877,0.0005117909886039877,0.0
0.5788000000000001,0.0005118085877502149,0.0005118085877502149,0.0
0.57898,0.0005118275035958196,0.0005118275035958196,0.0
0.57916,0.0005118477348861906,0.0005118477348861906,0.0
0.5793400000000001,0.0005118692803668032,0.0005118692803668032,0.0
0.57952,0.00051189213878312,0.00051189213878312,0.0
0.5797,0.0005119163088807346,0.0005119163088807346,0.0
0.5798800000000001,0.0005119417894052147,0.0005119417894052147,0.0
0.58006,0.0005119685791021723,0.0005119685791021723,0.0
0.5802400000000001,0.0005119966767172733,0.0005119966767172733,0.0
0.58042,0.0005120260809961985,0.0005120260809961985,0.0
0.5806,0.0005120567906846508,0.0005120567906846508,0.0
0.5807800000000001,0.0005120888045283888,0.0005120888045283888,0.0
0.58096,0.0005121221212731657,0.0005121221212731657,0.0
0.58114,0.0005121567396647389,0.0005121567396647389,0.0
0.5813200000000001,0.0005121926584488983,0.0005121926584488983,0.0
0.5815,0.0005122298763714446,0.0005122298763714446,0.0
0.5816800000000001,0.0005122683921781555,0.0005122683921781555,0.0
0.58186,0.0005123082046148636,0.0005123082046148636,0.0
0.58204,0.0005123493124273589,0.0005123493124273589,0.0
0.5822200000000001,0.0005123917143614217,0.0005123917143614217,0.0
0.5824,0.0005124354091628655,0.0005124354091628655,0.0
0.5825800000000001,0.0005124803955774451,0.0005124803955774451,0.0
0.5827600000000001,0.0005125266723509269,0.0005125266723509269,0.0
0.58294,0.0005125742382290474,0.0005125742382290474,0.0
0.5831200000000001,0.0005126230919575384,0.0005126230919575384,0.0
0.5833,0.0005126732322820716,0.0005126732322820716,0.0
0.58348,0.0005127246579483105,0.0005127246579483105,0.0
0.5836600000000001,0.0005127773677018852,0.0005127773677018852,0.0
0.58384,0.0005128313602883808,0.0005128313602883808,0.0
0.58402,0.0005128866344533232,0.0005128866344533232,0.0
0.5842,0.0005129431889422308,0.0005129431889422308,0.0
0.58438,0.0005130010225005542,0.0005130010225005542,0.0
0.5845600000000001,0.0005130601338736749,0.0005130601338736749,0.0
0.58474,0.0005131205218069465,0.0005131205218069465,0.0
0.58492,0.0005131821850456252,0.0005131821850456252,0.0
0.5851000000000001,0.0005132451223349465,0.0005132451223349465,0.0
0.58528,0.0005133093324200554,0.0005133093324200554,0.0
0.5854600000000001,0.0005133748140459915,0.0005133748140459915,0.0
0.58564,0.0005134415659577656,0.0005134415659577656,0.0
0.58582,0.0005135095869002865,0.0005135095869002865,0.0
0.5860000000000001,0.0005135788756183886,0.0005135788756183886,0.0
0.58618,0.0005136494308567832,0.0005136494308567832,0.0
0.58636,0.0005137212513601617,0.0005137212513601617,0.0
0.5865400000000001,0.0005137943358730191,0.0005137943358730191,0.0
0.58672,0.0005138686831398459,0.0005138686831398459,0.0
0.5869000000000001,0.0005139442919049472,0.0005139442919049472,0.0
0.58708,0.0005140211609125702,0.0005140211609125702,0.0
0.58726,0.0005140992889068193,0.0005140992889068193,0.0
0.5874400000000001,0.0005141786746317139,0.0005141786746317139,0.0
0.58762,0.0005142593168311138,0.0005142593168311138,0.0
0.5878,0.0005143412142487687,0.0005143412142487687,0.0
0.5879800000000001,0.0005144243656283171,0.0005144243656283171,0.0
0.58816,0.000514508769713216,0.000514508769713216,0.0
0.5883400000000001,0.0005145944252468323,0.0005145944252468323,0.0
0.58852,0.0005146813309723376,0.0005146813309723376,0.0
0.5887,0.0005147694856328078,0.0005147694856328078,0.0
0.5888800000000001,0.0005148588879711339,0.0005148588879711339,0.0
0.58906,0.000514949536730064,0.000514949536730064,0.0
0.58924,0.0005150414306521731,0.0005150414306521731,0.0
0.58942,0.0005151345684798866,0.0005151345684798866,0.0
0.5896,0.0005152289489554292,0.0005152289489554292,0.0
0.5897800000000001,0.0005153245708209044,0.0005153245708209044,0.0
0.58996,0.0005154214328181634,0.0005154214328181634,0.0
0.59014,0.0005155195336889307,0.0005155195336889307,0.0
0.5903200000000001,0.0005156188721747441,0.0005156188721747441,0.0
0.5905,0.0005157194470168877,0.0005157194470168877,0.0
0.5906800000000001,0.0005158212569565223,0.0005158212569565223,0.0
0.59086,0.0005159243007345486,0.0005159243007345486,0.0
0.59104,0.0005160285770916933,0.0005160285770916933,0.0
0.5912200000000001,0.0005161340847684695,0.0005161340847684695,0.0
0.5914,0.0005162408225051523,0.0005162408225051523,0.0
0.59158,0.0005163487890418271,0.0005163487890418271,0.0
0.5917600000000001,0.0005164579831183061,0.0005164579831183061,0.0
0.59194,0.0005165684034742201,0.0005165684034742201,0.0
0.5921200000000001,0.000516680048848918,0.000516680048848918,0.0
0.5923,0.0005167929179815476,0.0005167929179815476,0.0
0.59248,0.0005169070096109978,0.0005169070096109978,0.0
0.5926600000000001,0.0005170223224759009,0.0005170223224759009,0.0
0.59284,0.0005171388553146311,0.0005171388553146311,0.0
0.59302,0.0005172566068653353,0.0005172566068653353,0.0
0.5932000000000001,0.0005173755758658097,0.0005173755758658097,0.0
0.59338,0.0005174957610536744,0.0005174957610536744,0.0
0.5935600000000001,0.0005176171611662209,0.0005176171611662209,0.0
0.59374,0.0005177397749404854,0.0005177397749404854,0.0
0.59392,0.0005178636011131975,0.0005178636011131975,0.0
0.5941000000000001,0.0005179886384208031,0.0005179886384208031,0.0
0.59428,0.0005181148855994413,0.0005181148855994413,0.0
0.59446,0.0005182423413849789,0.0005182423413849789,0.0
0.5946400000000001,0.0005183710045129625,0.0005183710045129625,0.0
0.59482,0.0005185008737185955,0.0005185008737185955,0.0
0.5950000000000001,0.0005186319477368073,0.0005186319477368073,0.0
0.59518,0.0005187642253021516,0.0005187642253021516,0.0
0.59536,0.000518897705148917,0.000518897705148917,0.0
0.5955400000000001,0.000519032386011028,0.000519032386011028,0.0
0.59572,0.0005191682666220686,0.0005191682666220686,0.0
0.5959000000000001,0.0005193053457152536,0.0005193053457152536,0.0
0.59608,0.0005194436220234881,0.0005194436220234881,0.0
0.59626,0.0005195830942792865,0.0005195830942792865,0.0
0.5964400000000001,0.00051972376121485,0.00051972376121485,0.0
0.59662,0.0005198656215619905,0.0005198656215619905,0.0
0.5968,0.0005200086740520868,0.0005200086740520868,0.0
0.5969800000000001,0.0005201529174162161,0.0005201529174162161,0.0
0.59716,0.0005202983503850659,0.0005202983503850659,0.0
0.59734,0.0005204449716888749,0.0005204449716888749,0.0
0.59752,0.0005205927800575479,0.0005205927800575479,0.0
0.5977,0.0005207417742205508,0.0005207417742205508,0.0
0.5978800000000001,0.0005208919529069578,0.0005208919529069578,0.0
0.59806,0.0005210433148454465,0.0005210433148454465,0.0
0.59824,0.0005211958587642276,0.0005211958587642276,0.0
0.5984200000000001,0.0005213495833911163,0.0005213495833911163,0.0
0.5986,0.0005215044874535066,0.0005215044874535066,0.0
0.5987800000000001,0.0005216605696783313,0.0005216605696783313,0.0
0.59896,0.0005218178287920866,0.0005218178287920866,0.0
0.59914,0.0005219762635208356,0.0005219762635208356,0.0
0.5993200000000001,0.0005221358725901672,0.0005221358725901672,0.0
0.5995,0.0005222966547251875,0.0005222966547251875,0.0
0.59968,0.0005224586086505917,0.0005224586086505917,0.0
0.5998600000000001,0.0005226217330905498,0.0005226217330905498,0.0
0.60004,0.0005227860267687985,0.0005227860267687985,0.0
0.6002200000000001,0.0005229514884084994,0.0005229514884084994,0.0
0.6004,0.0005231181167324493,0.0005231181167324493,0.0
0.60058,0.0005232859104628208,0.0005232859104628208,0.0
0.6007600000000001,0.0005234548683213469,0.0005234548683213469,0.0
0.60094,0.0005236249890292527,0.0005236249890292527,0.0
0.6011200000000001,0.0005237962713072024,0.0005237962713072024,0.0
0.6013000000000001,0.0005239687138753717,0.0005239687138753717,0.0
0.60148,0.0005241423154533769,0.0005241423154533769,0.0
0.6016600000000001,0.0005243170747603242,0.0005243170747603242,0.0
0.60184,0.0005244929905147313,0.0005244929905147313,0.0
0.60202,0.0005246700614345958,0.0005246700614345958,0.0
0.6022000000000001,0.0005248482862373699,0.0005248482862373699,0.0
0.60238,0.0005250276636398957,0.0005250276636398957,0.0
0.60256,0.0005252081923584665,0.0005252081923584665,0.0
0.60274,0.0005253898711087839,0.0005253898711087839,0.0
0.60292,0.0005255726986059935,0.0005255726986059935,0.0
0.6031000000000001,0.0005257566735645947,0.0005257566735645947,0.0
0.60328,0.0005259417946985453,0.0005259417946985453,0.0
0.60346,0.000526128060721128,0.000526128060721128,0.0
0.6036400000000001,0.0005263154703451038,0.0005263154703451038,0.0
0.60382,0.0005265040222824858,0.0005265040222824858,0.0
0.6040000000000001,0.0005266937152447867,0.0005266937152447867,0.0
0.60418,0.0005268845479427648,0.0005268845479427648,0.0
0.60436,0.0005270765190866103,0.0005270765190866103,0.0
0.6045400000000001,0.0005272696273858747,0.0005272696273858747,0.0
0.60472,0.0005274638715493693,0.0005274638715493693,0.0
0.6049,0.0005276592502853047,0.0005276592502853047,0.0
0.6050800000000001,0.0005278557623012009,0.0005278557623012009,0.0
0.60526,0.0005280534063039152,0.0005280534063039152,0.0
0.6054400000000001,0.0005282521809995455,0.0005282521809995455,0.0
0.60562,0.0005284520850935962,0.0005284520850935962,0.0
0.6058,0.0005286531172907666,0.0005286531172907666,0.0
0.6059800000000001,0.0005288552762951095,0.0005288552762951095,0.0
0.60616,0.0005290585608099475,0.0005290585608099475,0.0
0.60634,0.0005292629695378858,0.0005292629695378858,0.0
0.6065200000000001,0.000529468501180711,0.000529468501180711,0.0
0.6067,0.0005296751544396123,0.0005296751544396123,0.0
0.6068800000000001,0.0005298829280148732,0.0005298829280148732,0.0
0.60706,0.0005300918206061295,0.0005300918206061295,0.0
0.60724,0.0005303018309122016,0.0005303018309122016,0.0
0.6074200000000001,0.0005305129576311389,0.0005305129576311389,0.0
0.6076,0.000530725199460203,0.000530725199460203,0.0
0.60778,0.0005309385550958983,0.0005309385550958983,0.0
0.6079600000000001,0.0005311530232338716,0.0005311530232338716,0.0
0.60814,0.0005313686025689968,0.0005313686025689968,0.0
0.6083200000000001,0.000531585291795332,0.000531585291795332,0.0
0.6085,0.000531803089606104,0.000531803089606104,0.0
0.60868,0.0005320219946936864,0.0005320219946936864,0.0
0.6088600000000001,0.0005322420057496478,0.0005322420057496478,0.0
0.60904,0.0005324631214646828,0.0005324631214646828,0.0
0.6092200000000001,0.0005326853405286,0.0005326853405286,0.0
0.6094,0.0005329086616304079,0.0005329086616304079,0.0
0.60958,0.0005331330834581651,0.0005331330834581651,0.0
0.6097600000000001,0.0005333586046990936,0.0005333586046990936,0.0
0.60994,0.0005335852240395062,0.0005335852240395062,0.0
0.61012,0.0005338129401647853,0.0005338129401647853,0.0
0.6103000000000001,0.0005340417517594534,0.0005340417517594534,0.0
0.61048,0.0005342716575070492,0.0005342716575070492,0.0
0.61066,0.0005345026560902463,0.0005345026560902463,0.0
0.61084,0.0005347347461907149,0.0005347347461907149,0.0
0.61102,0.0005349679264892186,0.0005349679264892186,0.0
0.6112000000000001,0.0005352021956655357,0.0005352021956655357,0.0
0.61138,0.0005354375523984961,0.0005354375523984961,0.0
0.61156,0.000535673995365967,0.000535673995365967,0.0
0.6117400000000001,0.0005359115232447625,0.0005359115232447625,0.0
0.61192,0.0005361501347107613,0.0005361501347107613,0.0
0.6121000000000001,0.0005363898284388204,0.0005363898284388204,0.0
0.61228,0.0005366306031027809,0.0005366306031027809,0.0
0.61246,0.000536872457375447,0.000536872457375447,0.0
0.6126400000000001,0.0005371153899286079,0.0005371153899286079,0.0
0.61282,0.0005373593994329699,0.0005373593994329699,0.0
0.613,0.0005376044845582388,0.0005376044845582388,0.0
0.6131800000000001,0.0005378506439730019,0.0005378506439730019,0.0
0.61336,0.0005380978763448129,0.0005380978763448129,0.0
0.6135400000000001,0.0005383461803401127,0.0005383461803401127,0.0
0.61372,0.000538595554624247,0.000538595554624247,0.0
0.6139,0.0005388459978614996,0.0005388459978614996,0.0
0.6140800000000001,0.0005390975087149392,0.0005390975087149392,0.0
0.61426,0.0005393500858466394,0.0005393500858466394,0.0
0.6144400000000001,0.0005396037279174167,0.0005396037279174167,0.0
0.61462,0.000539858433587032,0.000539858433587032,0.0
0.6148,0.0005401142015140295,0.0005401142015140295,0.0
0.6149800000000001,0.0005403710303557879,0.0005403710303557879,0.0
0.61516,0.0005406289187685486,0.0005406289187685486,0.0
0.61534,0.0005408878654073315,0.0005408878654073315,0.0
0.6155200000000001,0.0005411478689259319,0.0005411478689259319,0.0
0.6157,0.0005414089279769986,0.0005414089279769986,0.0
0.61588,0.0005416710412118944,0.0005416710412118944,0.0
0.61606,0.000541934207280771,0.000541934207280771,0.0
0.61624,0.000542198424832539,0.000542198424832539,0.0
0.6164200000000001,0.000542463692514862,0.000542463692514862,0.0
0.6166,0.0005427300089741226,0.0005427300089741226,0.0
0.61678,0.0005429973728553777,0.0005429973728553777,0.0
0.6169600000000001,0.0005432657828025056,0.0005432657828025056,0.0
0.61714,0.0005435352374579713,0.0005435352374579713,0.0
0.6173200000000001,0.000543805735462954,0.000543805735462954,0.0
0.6175,0.0005440772754573648,0.0005440772754573648,0.0
0.61768,0.0005443498560797112,0.0005443498560797112,0.0
0.6178600000000001,0.0005446234759671712,0.0005446234759671712,0.0
0.61804,0.0005448981337555987,0.0005448981337555987,0.0
0.61822,0.0005451738280794018,0.0005451738280794018,0.0
0.6184000000000001,0.0005454505575716302,0.0005454505575716302,0.0
0.61858,0.0005457283208639875,0.0005457283208639875,0.0
0.61876,0.000546007116586698,0.000546007116586698,0.0
0.61894,0.0005462869433685796,0.0005462869433685796,0.0
0.61912,0.0005465677998370504,0.0005465677998370504,0.0
0.6193000000000001,0.000546849684618039,0.000546849684618039,0.0
0.61948,0.0005471325963360447,0.0005471325963360447,0.0
0.6196600000000001,0.0005474165336140598,0.0005474165336140598,0.0
0.6198400000000001,0.0005477014950736226,0.0005477014950736226,0.0
0.62002,0.0005479874793347599,0.0005479874793347599,0.0
0.6202000000000001,0.0005482744850160041,0.0005482744850160041,0.0
0.62038,0.0005485625107343055,0.0005485625107343055,0.0
0.62056,0.0005488515551051377,0.0005488515551051377,0.0
0.6207400000000001,0.0005491416167424171,0.0005491416167424171,0.0
0.62092,0.0005494326942584519,0.0005494326942584519,0.0
0.6211,0.0005497247862640411,0.0005497247862640411,0.0
0.62128,0.0005500178913683085,0.0005500178913683085,0.0
0.62146,0.0005503120081788316,0.0005503120081788316,0.0
0.6216400000000001,0.0005506071353015692,0.0005506071353015692,0.0
0.62182,0.0005509032713408142,0.0005509032713408142,0.0
0.622,0.000551200414899218,0.000551200414899218,0.0
0.6221800000000001,0.0005514985645778289,0.0005514985645778289,0.0
0.62236,0.000551797718975924,0.000551797718975924,0.0
0.6225400000000001,0.0005520978766911651,0.0005520978766911651,0.0
0.62272,0.0005523990363194941,0.0005523990363194941,0.0
0.6229,0.0005527011964551418,0.0005527011964551418,0.0
0.6230800000000001,0.0005530043556905382,0.0005530043556905382,0.0
0.62326,0.0005533085126164846,0.0005533085126164846,0.0
0.62344,0.0005536136658219365,0.0005536136658219365,0.0
0.6236200000000001,0.000553919813894074,0.000553919813894074,0.0
0.6238,0.0005542269554183272,0.0005542269554183272,0.0
0.62398,0.0005545350889782936,0.0005545350889782936,0.0
0.62416,0.0005548442131557817,0.0005548442131557817,0.0
0.62434,0.0005551543265307085,0.0005551543265307085,0.0
0.6245200000000001,0.0005554654276811617,0.0005554654276811617,0.0
0.6247,0.0005557775151833896,0.0005557775151833896,0.0
0.62488,0.0005560905876117174,0.0005560905876117174,0.0
0.6250600000000001,0.0005564046435386021,0.0005564046435386021,0.0
0.62524,0.0005567196815345735,0.0005567196815345735,0.0
0.6254200000000001,0.000557035700168245,0.000557035700168245,0.0
0.6256,0.0005573526980062039,0.0005573526980062039,0.0
0.62578,0.0005576706736132277,0.0005576706736132277,0.0
0.6259600000000001,0.0005579896255519801,0.0005579896255519801,0.0
0.62614,0.0005583095523832038,0.0005583095523832038,0.0
0.62632,0.0005586304526655616,0.0005586304526655616,0.0
0.6265000000000001,0.0005589523249557493,0.0005589523249557493,0.0
0.62668,0.0005592751678084193,0.0005592751678084193,0.0
0.6268600000000001,0.0005595989797761314,0.0005595989797761314,0.0
0.62704,0.0005599237594093648,0.0005599237594093648,0.0
0.62722,0.0005602495052565335,0.0005602495052565335,0.0
0.6274000000000001,0.0005605762158638885,0.0005605762158638885,0.0
0.62758,0.0005609038897756104,0.0005609038897756104,0.0
0.6277600000000001,0.0005612325255337019,0.0005612325255337019,0.0
0.62794,0.0005615621216779962,0.0005615621216779962,0.0
0.62812,0.0005618926767461423,0.0005618926767461423,0.0
0.6283000000000001,0.0005622241892735947,0.0005622241892735947,0.0
0.62848,0.0005625566577936148,0.0005625566577936148,0.0
0.62866,0.0005628900808371757,0.0005628900808371757,0.0
0.6288400000000001,0.0005632244569330219,0.0005632244569330219,0.0
0.62902,0.000563559784607652,0.000563559784607652,0.0
0.6292,0.0005638960623852024,0.0005638960623852024,0.0
0.62938,0.000564233288787579,0.000564233288787579,0.0
0.62956,0.0005645714623342882,0.0005645714623342882,0.0
0.6297400000000001,0.0005649105815425505,0.0005649105815425505,0.0
0.62992,0.0005652506449271582,0.0005652506449271582,0.0
0.6301,0.0005655916510005838,0.0005655916510005838,0.0
0.6302800000000001,0.0005659335982728205,0.0005659335982728205,0.0
0.63046,0.0005662764852515009,0.0005662764852515009,0.0
0.6306400000000001,0.0005666203104417761,0.0005666203104417761,0.0
0.63082,0.0005669650723463261,0.0005669650723463261,0.0
0.631,0.0005673107694653747,0.0005673107694653747,0.0
0.6311800000000001,0.0005676574002966409,0.0005676574002966409,0.0
0.63136,0.0005680049633352897,0.0005680049633352897,0.0
0.63154,0.0005683534570739661,0.0005683534570739661,0.0
0.6317200000000001,0.0005687028800027333,0.0005687028800027333,0.0
0.6319,0.0005690532306090867,0.0005690532306090867,0.0
0.63208,0.0005694045073778969,0.0005694045073778969,0.0
0.63226,0.0005697567087914027,0.0005697567087914027,0.0
0.63244,0.000570109833329239,0.000570109833329239,0.0
0.6326200000000001,0.0005704638794682952,0.0005704638794682952,0.0
